system:index,City,Date,montlyPrecipSumAvg,.geo
2_3_4,Tambacounda,05_01_2005,31.188852324036844,
2_3_5,Tambacounda,06_01_2005,119.06305633472257,
2_3_6,Tambacounda,07_01_2005,181.6883558949264,
2_3_7,Tambacounda,08_01_2005,185.97637156301147,
2_3_8,Tambacounda,09_01_2005,218.6206307970666,
2_3_9,Tambacounda,10_01_2005,46.80595841789802,
2_3_10,Tambacounda,11_01_2005,0.023812988147128407,
2_3_11,Tambacounda,12_01_2005,0.1787592341744392,
2_4_0,Tambacounda,01_01_2006,0.02103981796289763,
2_4_1,Tambacounda,02_01_2006,0.343240515219044,
2_4_2,Tambacounda,03_01_2006,0.014885416759940437,
2_4_3,Tambacounda,04_01_2006,0.0023799492466996357,
2_4_4,Tambacounda,05_01_2006,8.318755360025053,
2_4_5,Tambacounda,06_01_2006,120.18808239302523,
2_4_6,Tambacounda,07_01_2006,108.85406421413315,
2_4_7,Tambacounda,08_01_2006,169.97110055984876,
2_4_8,Tambacounda,09_01_2006,182.88058109839707,
2_4_9,Tambacounda,10_01_2006,55.75403947540417,
2_4_10,Tambacounda,11_01_2006,0.06301561667158728,
2_4_11,Tambacounda,12_01_2006,0.18543033818885457,
2_5_0,Tambacounda,01_01_2007,0.010759542690575033,
2_5_1,Tambacounda,02_01_2007,0.19473757398888142,
2_5_2,Tambacounda,03_01_2007,0.012923463452647724,
2_5_3,Tambacounda,04_01_2007,0.1821440798723449,
2_5_4,Tambacounda,05_01_2007,9.83530385785222,
2_5_5,Tambacounda,06_01_2007,47.09340145494677,
2_5_6,Tambacounda,07_01_2007,193.63459982617994,
2_5_7,Tambacounda,08_01_2007,230.9771551850755,
2_5_8,Tambacounda,09_01_2007,97.36403074826411,
2_5_9,Tambacounda,10_01_2007,33.03097311823817,
2_5_10,Tambacounda,11_01_2007,1.2137099597994259,
2_5_11,Tambacounda,12_01_2007,0.26793528709291226,
2_6_0,Tambacounda,01_01_2008,0.0027417714194909928,
2_6_1,Tambacounda,02_01_2008,0.32957505267954973,
2_6_2,Tambacounda,03_01_2008,0.0,
2_6_3,Tambacounda,04_01_2008,0.0,
2_6_4,Tambacounda,05_01_2008,12.155942979348492,
2_6_5,Tambacounda,06_01_2008,56.80914204930905,
2_6_6,Tambacounda,07_01_2008,125.94259640467946,
2_6_7,Tambacounda,08_01_2008,261.01870564809946,
2_6_8,Tambacounda,09_01_2008,185.03120151268664,
2_6_9,Tambacounda,10_01_2008,71.80547076532027,
2_6_10,Tambacounda,11_01_2008,0.0,
2_6_11,Tambacounda,12_01_2008,0.0065906018254850195,
2_7_0,Tambacounda,01_01_2009,0.02099743262999748,
2_7_1,Tambacounda,02_01_2009,0.0,
2_7_2,Tambacounda,03_01_2009,0.05493117392531629,
2_7_3,Tambacounda,04_01_2009,0.0,
2_7_4,Tambacounda,05_01_2009,14.393059364381225,
2_7_5,Tambacounda,06_01_2009,114.66974328332711,
2_7_6,Tambacounda,07_01_2009,156.36619441310702,
2_7_7,Tambacounda,08_01_2009,221.32222449160557,
2_7_8,Tambacounda,09_01_2009,221.28747694064703,
2_7_9,Tambacounda,10_01_2009,35.62111316085747,
2_7_10,Tambacounda,11_01_2009,1.8760982294905435,
2_7_11,Tambacounda,12_01_2009,0.27434390769400613,
2_8_0,Tambacounda,01_01_2010,0.016814819012238264,
2_8_1,Tambacounda,02_01_2010,0.20272749892560946,
2_8_2,Tambacounda,03_01_2010,1.0576753679519134E-7,
2_8_3,Tambacounda,04_01_2010,0.017529593076375118,
2_8_4,Tambacounda,05_01_2010,9.655846033288029,
2_8_5,Tambacounda,06_01_2010,130.8886341380354,
2_8_6,Tambacounda,07_01_2010,168.31842313936977,
2_8_7,Tambacounda,08_01_2010,229.53222220432738,
2_8_8,Tambacounda,09_01_2010,263.0867882499965,
2_8_9,Tambacounda,10_01_2010,66.94138433703363,
2_8_10,Tambacounda,11_01_2010,0.6152883158492418,
2_8_11,Tambacounda,12_01_2010,0.23724932209065389,
2_9_0,Tambacounda,01_01_2011,0.015267123633119046,
2_9_1,Tambacounda,02_01_2011,0.0,
2_9_2,Tambacounda,03_01_2011,0.011035306376059035,
2_9_3,Tambacounda,04_01_2011,0.0,
2_9_4,Tambacounda,05_01_2011,13.896979320716474,
2_9_5,Tambacounda,06_01_2011,68.81445089314167,
2_9_6,Tambacounda,07_01_2011,111.47557388429941,
2_9_7,Tambacounda,08_01_2011,250.74724377186337,
2_9_8,Tambacounda,09_01_2011,151.1707494826793,
2_9_9,Tambacounda,10_01_2011,26.883172268521456,
2_9_10,Tambacounda,11_01_2011,1.066473529616965,
2_9_11,Tambacounda,12_01_2011,0.20497736149450735,
2_10_0,Tambacounda,01_01_2012,0.02977159006680029,
2_10_1,Tambacounda,02_01_2012,0.43458787828890477,
2_10_2,Tambacounda,03_01_2012,0.001405657088628638,
2_10_3,Tambacounda,04_01_2012,0.04202823540847687,
2_10_4,Tambacounda,05_01_2012,33.297169946973106,
2_10_5,Tambacounda,06_01_2012,114.49622449335102,
2_10_6,Tambacounda,07_01_2012,140.0359704183994,
2_10_7,Tambacounda,08_01_2012,237.35662622393107,
2_10_8,Tambacounda,09_01_2012,260.09598237907096,
2_10_9,Tambacounda,10_01_2012,38.8828226976795,
2_10_10,Tambacounda,11_01_2012,1.2216475279311259,
2_10_11,Tambacounda,12_01_2012,0.2764339513460153,
2_11_0,Tambacounda,01_01_2013,0.01826492421058462,
2_11_1,Tambacounda,02_01_2013,0.11254435016026954,
2_11_2,Tambacounda,03_01_2013,1.230908070131383E-4,
2_11_3,Tambacounda,04_01_2013,0.0,
2_11_4,Tambacounda,05_01_2013,15.704932570778997,
2_11_5,Tambacounda,06_01_2013,62.752621630559666,
2_11_6,Tambacounda,07_01_2013,115.93976520398786,
2_11_7,Tambacounda,08_01_2013,258.7869956413597,
2_11_8,Tambacounda,09_01_2013,282.5544575002655,
2_11_9,Tambacounda,10_01_2013,44.981878685673905,
2_11_10,Tambacounda,11_01_2013,1.9108553212424912,
2_11_11,Tambacounda,12_01_2013,0.027329276016587117,
2_12_0,Tambacounda,01_01_2014,0.0052182960267233985,
2_12_1,Tambacounda,02_01_2014,0.0013450918592316675,
2_12_2,Tambacounda,03_01_2014,0.0010280585586390412,
2_12_3,Tambacounda,04_01_2014,0.0,
2_12_4,Tambacounda,05_01_2014,38.290879219187666,
2_12_5,Tambacounda,06_01_2014,52.98013754997879,
2_12_6,Tambacounda,07_01_2014,92.61915168506788,
2_12_7,Tambacounda,08_01_2014,166.25001444691193,
2_12_8,Tambacounda,09_01_2014,140.30883322602904,
2_12_9,Tambacounda,10_01_2014,82.60525323797224,
2_12_10,Tambacounda,11_01_2014,1.207805958215401,
2_12_11,Tambacounda,12_01_2014,0.2490143832663906,
2_13_0,Tambacounda,01_01_2015,0.0362050662064274,
2_13_1,Tambacounda,02_01_2015,0.0824514634163695,
2_13_2,Tambacounda,03_01_2015,0.0,
2_13_3,Tambacounda,04_01_2015,0.3895611045272948,
2_13_4,Tambacounda,05_01_2015,8.66743919245311,
2_13_5,Tambacounda,06_01_2015,45.29916235368477,
2_13_6,Tambacounda,07_01_2015,122.44894123660177,
2_13_7,Tambacounda,08_01_2015,272.8258708582002,
2_13_8,Tambacounda,09_01_2015,275.4146620991338,
2_13_9,Tambacounda,10_01_2015,73.9412812046903,
2_13_10,Tambacounda,11_01_2015,1.8316790892363264,
2_13_11,Tambacounda,12_01_2015,0.29571638614185747,
2_14_0,Tambacounda,01_01_2016,0.04827572844341998,
2_14_1,Tambacounda,02_01_2016,0.4169665198780682,
2_14_2,Tambacounda,03_01_2016,0.005007881083834536,
2_14_3,Tambacounda,04_01_2016,0.0,
2_14_4,Tambacounda,05_01_2016,8.05338184659094,
2_14_5,Tambacounda,06_01_2016,78.46387704979787,
2_14_6,Tambacounda,07_01_2016,161.94043600591397,
2_14_7,Tambacounda,08_01_2016,200.2250015277438,
2_14_8,Tambacounda,09_01_2016,221.78206352012356,
2_14_9,Tambacounda,10_01_2016,18.72616338030519,
2_14_10,Tambacounda,11_01_2016,1.4935646202381845,
2_14_11,Tambacounda,12_01_2016,0.28303235205454313,
2_15_0,Tambacounda,01_01_2017,0.017797221238351625,
2_15_1,Tambacounda,02_01_2017,0.2448758018389596,
2_15_2,Tambacounda,03_01_2017,0.0,
2_15_3,Tambacounda,04_01_2017,0.0,
2_15_4,Tambacounda,05_01_2017,20.95785967373639,
2_15_5,Tambacounda,06_01_2017,140.1236054876309,
2_15_6,Tambacounda,07_01_2017,148.88896949839452,
2_15_7,Tambacounda,08_01_2017,310.37799074516386,
2_15_8,Tambacounda,09_01_2017,134.02330976391033,
2_15_9,Tambacounda,10_01_2017,24.513778154532893,
2_15_10,Tambacounda,11_01_2017,1.3473642355161428,
2_15_11,Tambacounda,12_01_2017,0.09942830260529043,
2_16_0,Tambacounda,01_01_2018,0.028829407279207128,
2_16_1,Tambacounda,02_01_2018,0.053756634749356595,
2_16_2,Tambacounda,03_01_2018,5.253340494903766E-4,
2_16_3,Tambacounda,04_01_2018,0.0,
2_16_4,Tambacounda,05_01_2018,5.051813046311658,
2_16_5,Tambacounda,06_01_2018,73.24246437577324,
2_16_6,Tambacounda,07_01_2018,177.42409035304237,
2_16_7,Tambacounda,08_01_2018,164.162633347445,
2_16_8,Tambacounda,09_01_2018,259.7523317386473,
2_16_9,Tambacounda,10_01_2018,68.8229293999886,
2_16_10,Tambacounda,11_01_2018,0.4424672155586934,
2_16_11,Tambacounda,12_01_2018,0.16282944548079464,
2_17_0,Tambacounda,01_01_2019,0.04432562634960496,
2_17_1,Tambacounda,02_01_2019,0.39546707790377617,
2_17_2,Tambacounda,03_01_2019,0.0,
2_17_3,Tambacounda,04_01_2019,1.0850666279974257,
2_17_4,Tambacounda,05_01_2019,2.909294696249676,
2_17_5,Tambacounda,06_01_2019,55.77333700548305,
2_17_6,Tambacounda,07_01_2019,102.35617151490678,
2_17_7,Tambacounda,08_01_2019,216.38322249338265,
2_17_8,Tambacounda,09_01_2019,177.00172865318433,
2_17_9,Tambacounda,10_01_2019,122.65965363083863,
2_17_10,Tambacounda,11_01_2019,0.8532573693384069,
2_17_11,Tambacounda,12_01_2019,0.28893906171727224,
2_18_0,Tambacounda,01_01_2020,0.00481327961478092,
2_18_1,Tambacounda,02_01_2020,0.10836769704250414,
2_18_2,Tambacounda,03_01_2020,0.0,
2_18_3,Tambacounda,04_01_2020,0.0,
2_18_4,Tambacounda,05_01_2020,7.969334700303711,
2_18_5,Tambacounda,06_01_2020,91.75290805472937,
2_18_6,Tambacounda,07_01_2020,202.948683157302,
2_18_7,Tambacounda,08_01_2020,164.4419463110067,
2_18_8,Tambacounda,09_01_2020,333.5742681255654,
2_18_9,Tambacounda,10_01_2020,81.40716769320922,
2_18_10,Tambacounda,11_01_2020,0.5526795799637356,
2_18_11,Tambacounda,12_01_2020,0.16219895685730054,
3_0_0,Dakar,01_01_2002,0.9986517548102158,
3_0_1,Dakar,02_01_2002,0.859700163121804,
3_0_2,Dakar,03_01_2002,0.02750912584414611,
3_0_3,Dakar,04_01_2002,0.0,
3_0_4,Dakar,05_01_2002,0.0,
3_0_5,Dakar,06_01_2002,10.712556537351894,
3_0_6,Dakar,07_01_2002,42.565334009825904,
3_0_7,Dakar,08_01_2002,151.5267633836469,
3_0_8,Dakar,09_01_2002,112.45052175962432,
3_0_9,Dakar,10_01_2002,46.280329057066574,
3_0_10,Dakar,11_01_2002,0.8479103893400157,
3_0_11,Dakar,12_01_2002,2.323255248848238,
3_1_0,Dakar,01_01_2003,0.6396345588539059,
3_1_1,Dakar,02_01_2003,0.8721449396665334,
3_1_2,Dakar,03_01_2003,0.06258440918904927,
3_1_3,Dakar,04_01_2003,0.0,
3_1_4,Dakar,05_01_2003,0.9744106304829115,
3_1_5,Dakar,06_01_2003,5.73694059456393,
3_1_6,Dakar,07_01_2003,56.31382428716306,
3_1_7,Dakar,08_01_2003,117.12152928452404,
3_1_8,Dakar,09_01_2003,131.34580942125018,
3_1_9,Dakar,10_01_2003,29.493929165504206,
3_1_10,Dakar,11_01_2003,0.0,
3_1_11,Dakar,12_01_2003,1.8859908323702732,
3_2_0,Dakar,01_01_2004,0.7219456020918342,
3_2_1,Dakar,02_01_2004,0.16468623518599584,
3_2_2,Dakar,03_01_2004,0.0,
3_2_3,Dakar,04_01_2004,0.009136953506765742,
3_2_4,Dakar,05_01_2004,0.0,
3_2_5,Dakar,06_01_2004,1.3464549043295588,
3_2_6,Dakar,07_01_2004,90.49386882804932,
3_2_7,Dakar,08_01_2004,116.68133759590386,
3_2_8,Dakar,09_01_2004,99.41660093503921,
3_2_9,Dakar,10_01_2004,11.604320600471093,
3_2_10,Dakar,11_01_2004,1.0177705908002364,
3_2_11,Dakar,12_01_2004,1.835765013107322,
3_3_0,Dakar,01_01_2005,0.7519985988979964,
3_3_1,Dakar,02_01_2005,1.103730986161916,
3_3_2,Dakar,03_01_2005,0.0,
3_3_3,Dakar,04_01_2005,0.020076295255151817,
3_3_4,Dakar,05_01_2005,0.814499515226188,
3_3_5,Dakar,06_01_2005,11.116094281400365,
3_3_6,Dakar,07_01_2005,110.80574475032304,
3_3_7,Dakar,08_01_2005,278.3950118334737,
3_3_8,Dakar,09_01_2005,147.8795008149941,
3_3_9,Dakar,10_01_2005,45.17765538742958,
3_3_10,Dakar,11_01_2005,0.3223103710250343,
3_3_11,Dakar,12_01_2005,1.9057016770236188,
3_4_0,Dakar,01_01_2006,0.6409359229468634,
3_4_1,Dakar,02_01_2006,0.9094188519689875,
3_4_2,Dakar,03_01_2006,0.0,
3_4_3,Dakar,04_01_2006,0.0,
3_4_4,Dakar,05_01_2006,0.0,
3_4_5,Dakar,06_01_2006,8.74016503374432,
3_4_6,Dakar,07_01_2006,59.612956561069296,
3_4_7,Dakar,08_01_2006,142.80537779269252,
3_4_8,Dakar,09_01_2006,183.04119653307094,
3_4_9,Dakar,10_01_2006,39.68150749048209,
3_4_10,Dakar,11_01_2006,0.0,
3_4_11,Dakar,12_01_2006,1.9057019607193546,
3_5_0,Dakar,01_01_2007,0.6134966249157306,
3_5_1,Dakar,02_01_2007,0.7893067626452883,
3_5_2,Dakar,03_01_2007,0.012369895262484143,
3_5_3,Dakar,04_01_2007,0.025655800550172143,
3_5_4,Dakar,05_01_2007,0.0,
3_5_5,Dakar,06_01_2007,1.3133421279239013,
3_5_6,Dakar,07_01_2007,75.7598877095396,
3_5_7,Dakar,08_01_2007,102.06895654332305,
3_5_8,Dakar,09_01_2007,130.64906970162707,
3_5_9,Dakar,10_01_2007,7.891745557569333,
3_5_10,Dakar,11_01_2007,0.21676975695902162,
3_5_11,Dakar,12_01_2007,1.7809081338023314,
3_6_0,Dakar,01_01_2008,0.8619782998082269,
3_6_1,Dakar,02_01_2008,0.698914325329062,
3_6_2,Dakar,03_01_2008,0.0,
3_6_3,Dakar,04_01_2008,0.0,
3_6_4,Dakar,05_01_2008,0.03634906530781821,
3_6_5,Dakar,06_01_2008,2.939325905396918,
3_6_6,Dakar,07_01_2008,125.19768741064283,
3_6_7,Dakar,08_01_2008,198.8541204906405,
3_6_8,Dakar,09_01_2008,198.15283913378306,
3_6_9,Dakar,10_01_2008,20.41954382872559,
3_6_10,Dakar,11_01_2008,0.0,
3_6_11,Dakar,12_01_2008,1.7710961070166285,
3_7_0,Dakar,01_01_2009,1.112114110984862,
3_7_1,Dakar,02_01_2009,0.3645288861061772,
3_7_2,Dakar,03_01_2009,0.0,
3_7_3,Dakar,04_01_2009,0.0,
3_7_4,Dakar,05_01_2009,0.0,
3_7_5,Dakar,06_01_2009,1.6192096027763447,
3_7_6,Dakar,07_01_2009,87.65249504506073,
3_7_7,Dakar,08_01_2009,267.24429900056475,
3_7_8,Dakar,09_01_2009,176.86541119851782,
3_7_9,Dakar,10_01_2009,26.95274556629697,
3_7_10,Dakar,11_01_2009,1.5645214196068664,
3_7_11,Dakar,12_01_2009,2.1034969363623337,
3_8_0,Dakar,01_01_2010,0.4220150833926142,
3_8_1,Dakar,02_01_2010,0.3587413092750673,
3_8_2,Dakar,03_01_2010,0.0,
3_8_3,Dakar,04_01_2010,0.009660929713946793,
3_8_4,Dakar,05_01_2010,0.7354441640810742,
3_8_5,Dakar,06_01_2010,28.653464483916476,
3_8_6,Dakar,07_01_2010,53.118659870801245,
3_8_7,Dakar,08_01_2010,158.95557366298644,
3_8_8,Dakar,09_01_2010,324.24298160229887,
3_8_9,Dakar,10_01_2010,29.25520527741448,
3_8_10,Dakar,11_01_2010,0.02255989050383288,
3_8_11,Dakar,12_01_2010,1.8974066700381196,
3_9_0,Dakar,01_01_2011,1.1686095776138568,
3_9_1,Dakar,02_01_2011,0.845808806043043,
3_9_2,Dakar,03_01_2011,0.0,
3_9_3,Dakar,04_01_2011,0.0,
3_9_4,Dakar,05_01_2011,0.0,
3_9_5,Dakar,06_01_2011,9.40611521238542,
3_9_6,Dakar,07_01_2011,99.28078873921635,
3_9_7,Dakar,08_01_2011,183.62931822101237,
3_9_8,Dakar,09_01_2011,97.89907735029705,
3_9_9,Dakar,10_01_2011,11.255471207983112,
3_9_10,Dakar,11_01_2011,0.1938777779936217,
3_9_11,Dakar,12_01_2011,1.8974100487294168,
3_10_0,Dakar,01_01_2012,1.0113480045989918,
3_10_1,Dakar,02_01_2012,0.8477374138785626,
3_10_2,Dakar,03_01_2012,0.0,
3_10_3,Dakar,04_01_2012,0.0038061194597807098,
3_10_4,Dakar,05_01_2012,0.0,
3_10_5,Dakar,06_01_2012,7.716284034112191,
3_10_6,Dakar,07_01_2012,114.52055939386625,
3_10_7,Dakar,08_01_2012,322.7581814719119,
3_10_8,Dakar,09_01_2012,208.61114055337072,
3_10_9,Dakar,10_01_2012,11.64650217344029,
3_10_10,Dakar,11_01_2012,0.7980864881013482,
3_10_11,Dakar,12_01_2012,1.9549037795209105,
3_11_0,Dakar,01_01_2013,1.2999032313744532,
3_11_1,Dakar,02_01_2013,0.06538890851473327,
3_11_2,Dakar,03_01_2013,0.016533529082953184,
3_11_3,Dakar,04_01_2013,0.0,
3_11_4,Dakar,05_01_2013,0.20753915804412298,
3_11_5,Dakar,06_01_2013,6.851447379164563,
3_11_6,Dakar,07_01_2013,43.45798190782803,
3_11_7,Dakar,08_01_2013,284.4187027775863,
3_11_8,Dakar,09_01_2013,131.5766849430624,
3_11_9,Dakar,10_01_2013,33.882289357547926,
3_11_10,Dakar,11_01_2013,0.0,
3_11_11,Dakar,12_01_2013,2.9029521630920967,
3_12_0,Dakar,01_01_2014,0.9341659158525615,
3_12_1,Dakar,02_01_2014,0.0,
3_12_2,Dakar,03_01_2014,0.0,
3_12_3,Dakar,04_01_2014,0.0,
3_12_4,Dakar,05_01_2014,0.6419179905940984,
3_12_5,Dakar,06_01_2014,0.17480309658950058,
3_12_6,Dakar,07_01_2014,15.159669205589406,
3_12_7,Dakar,08_01_2014,111.50817900787075,
3_12_8,Dakar,09_01_2014,120.0285605057945,
3_12_9,Dakar,10_01_2014,10.89538605334784,
3_12_10,Dakar,11_01_2014,0.11029289592563019,
3_12_11,Dakar,12_01_2014,2.0114413040821892,
3_13_0,Dakar,01_01_2015,1.6619862169099038,
3_13_1,Dakar,02_01_2015,0.8687370775753311,
3_13_2,Dakar,03_01_2015,0.0,
3_13_3,Dakar,04_01_2015,0.0,
3_13_4,Dakar,05_01_2015,0.00892390709467182,
3_13_5,Dakar,06_01_2015,0.4268847750974918,
3_13_6,Dakar,07_01_2015,52.931792493274976,
3_13_7,Dakar,08_01_2015,316.9268310003492,
3_13_8,Dakar,09_01_2015,226.74043459061596,
3_13_9,Dakar,10_01_2015,63.496294963577824,
3_13_10,Dakar,11_01_2015,0.8766412540366721,
3_13_11,Dakar,12_01_2015,2.1720607660000892,
3_14_0,Dakar,01_01_2016,0.9003420436577344,
3_14_1,Dakar,02_01_2016,0.90543034953837,
3_14_2,Dakar,03_01_2016,0.024886970936219433,
3_14_3,Dakar,04_01_2016,0.0033594716449659875,
3_14_4,Dakar,05_01_2016,0.0,
3_14_5,Dakar,06_01_2016,5.1929374442752225,
3_14_6,Dakar,07_01_2016,65.66648200203066,
3_14_7,Dakar,08_01_2016,144.2051374928325,
3_14_8,Dakar,09_01_2016,239.87988876217946,
3_14_9,Dakar,10_01_2016,8.04027920577019,
3_14_10,Dakar,11_01_2016,0.8914914206279885,
3_14_11,Dakar,12_01_2016,1.7300125743415748,
3_15_0,Dakar,01_01_2017,1.2744366416386739,
3_15_1,Dakar,02_01_2017,0.11237897863746035,
3_15_2,Dakar,03_01_2017,0.0,
3_15_3,Dakar,04_01_2017,0.0059130028306118455,
3_15_4,Dakar,05_01_2017,0.31378470434376093,
3_15_5,Dakar,06_01_2017,16.296114234079873,
3_15_6,Dakar,07_01_2017,123.38813396562627,
3_15_7,Dakar,08_01_2017,139.2914187323026,
3_15_8,Dakar,09_01_2017,76.67087263138508,
3_15_9,Dakar,10_01_2017,10.091081924915773,
3_15_10,Dakar,11_01_2017,1.3310584798240113,
3_15_11,Dakar,12_01_2017,2.0114411190510717,
3_16_0,Dakar,01_01_2018,0.17000833420482706,
3_16_1,Dakar,02_01_2018,0.6112697871977373,
3_16_2,Dakar,03_01_2018,0.0,
3_16_3,Dakar,04_01_2018,0.0,
3_16_4,Dakar,05_01_2018,0.0,
3_16_5,Dakar,06_01_2018,13.03277297835722,
3_16_6,Dakar,07_01_2018,12.221047239250812,
3_16_7,Dakar,08_01_2018,111.58177242945257,
3_16_8,Dakar,09_01_2018,109.40814438315971,
3_16_9,Dakar,10_01_2018,18.46560394155853,
3_16_10,Dakar,11_01_2018,0.558092048992264,
3_16_11,Dakar,12_01_2018,2.059693437503495,
3_17_0,Dakar,01_01_2019,1.2583293719387492,
3_17_1,Dakar,02_01_2019,0.7956613548049798,
3_17_2,Dakar,03_01_2019,0.0,
3_17_3,Dakar,04_01_2019,0.044101324726336016,
3_17_4,Dakar,05_01_2019,0.0,
3_17_5,Dakar,06_01_2019,4.251822638907471,
3_17_6,Dakar,07_01_2019,15.3600239622352,
3_17_7,Dakar,08_01_2019,149.66057097211956,
3_17_8,Dakar,09_01_2019,183.20309280729617,
3_17_9,Dakar,10_01_2019,52.81793309537348,
3_17_10,Dakar,11_01_2019,0.07865523352960879,
3_17_11,Dakar,12_01_2019,0.0,
3_18_0,Dakar,01_01_2020,0.9457162117031588,
3_18_1,Dakar,02_01_2020,0.24170010782871484,
3_18_2,Dakar,03_01_2020,0.0,
3_18_3,Dakar,04_01_2020,0.0,
3_18_4,Dakar,05_01_2020,0.6505201527595842,
3_18_5,Dakar,06_01_2020,6.401606984350703,
3_18_6,Dakar,07_01_2020,151.34257531418496,
3_18_7,Dakar,08_01_2020,142.9208845055023,
3_18_8,Dakar,09_01_2020,224.14476513770936,
3_18_9,Dakar,10_01_2020,34.18837835831179,
3_18_10,Dakar,11_01_2020,0.0,
3_18_11,Dakar,12_01_2020,2.0596920783354524,
4_0_0,Farafenni,01_01_2002,0.21566173669610628,
4_0_1,Farafenni,02_01_2002,0.034312771783673354,
4_0_2,Farafenni,03_01_2002,0.01791940768211426,
4_0_3,Farafenni,04_01_2002,0.021272486560075368,
4_0_4,Farafenni,05_01_2002,2.760349475823124E-4,
4_0_5,Farafenni,06_01_2002,75.84483717251081,
4_0_6,Farafenni,07_01_2002,99.34256085546795,
4_0_7,Farafenni,08_01_2002,173.11007627160598,
4_0_8,Farafenni,09_01_2002,150.8289242701831,
4_0_9,Farafenni,10_01_2002,77.11292304906803,
4_0_10,Farafenni,11_01_2002,0.890976807672978,
4_0_11,Farafenni,12_01_2002,0.5767564975896217,
4_1_0,Farafenni,01_01_2003,0.13551949143507552,
4_1_1,Farafenni,02_01_2003,0.01733800689014014,
4_1_2,Farafenni,03_01_2003,0.0,
4_1_3,Farafenni,04_01_2003,4.797937559117798E-6,
4_1_4,Farafenni,05_01_2003,1.5996798318918388,
4_1_5,Farafenni,06_01_2003,79.00507494655704,
4_1_6,Farafenni,07_01_2003,164.14659261340717,
4_1_7,Farafenni,08_01_2003,257.44698145136084,
4_1_8,Farafenni,09_01_2003,185.5111204543264,
4_1_9,Farafenni,10_01_2003,50.995876139870774,
4_1_10,Farafenni,11_01_2003,0.8931120030994248,
4_1_11,Farafenni,12_01_2003,0.5358956727381861,
4_2_0,Farafenni,01_01_2004,0.17693073658372357,
4_2_1,Farafenni,02_01_2004,0.011066077270875834,
4_2_2,Farafenni,03_01_2004,0.0,
4_2_3,Farafenni,04_01_2004,0.08502566809400065,
4_2_4,Farafenni,05_01_2004,1.2582977489784979,
4_2_5,Farafenni,06_01_2004,91.76508427504305,
4_2_6,Farafenni,07_01_2004,204.61840622859484,
4_2_7,Farafenni,08_01_2004,261.24636693957774,
4_2_8,Farafenni,09_01_2004,191.0559053995025,
4_2_9,Farafenni,10_01_2004,31.526778186345684,
4_2_10,Farafenni,11_01_2004,1.4664236945573683,
4_2_11,Farafenni,12_01_2004,0.48908477796472855,
4_3_0,Farafenni,01_01_2005,0.12399380196946168,
4_3_1,Farafenni,02_01_2005,0.022587368900246665,
4_3_2,Farafenni,03_01_2005,0.0,
4_3_3,Farafenni,04_01_2005,0.05223193028117236,
4_3_4,Farafenni,05_01_2005,2.5758464493213333,
4_3_5,Farafenni,06_01_2005,84.56237833344237,
4_3_6,Farafenni,07_01_2005,244.56383770933869,
4_3_7,Farafenni,08_01_2005,228.82575159089407,
4_3_8,Farafenni,09_01_2005,213.90763191669856,
4_3_9,Farafenni,10_01_2005,80.4564150794996,
4_3_10,Farafenni,11_01_2005,0.961085923442449,
4_3_11,Farafenni,12_01_2005,0.42208248881225996,
4_4_0,Farafenni,01_01_2006,0.10878739613354081,
4_4_1,Farafenni,02_01_2006,0.02156290010490068,
4_4_2,Farafenni,03_01_2006,0.0,
4_4_3,Farafenni,04_01_2006,0.0,
4_4_4,Farafenni,05_01_2006,0.40362618675309075,
4_4_5,Farafenni,06_01_2006,78.41872331665365,
4_4_6,Farafenni,07_01_2006,85.20085163761176,
4_4_7,Farafenni,08_01_2006,212.50013648040124,
4_4_8,Farafenni,09_01_2006,223.0239914548231,
4_4_9,Farafenni,10_01_2006,51.04631626929725,
4_4_10,Farafenni,11_01_2006,0.1554055869054101,
4_4_11,Farafenni,12_01_2006,0.5361612348905901,
4_5_0,Farafenni,01_01_2007,0.06677536085044826,
4_5_1,Farafenni,02_01_2007,0.027097777117994257,
4_5_2,Farafenni,03_01_2007,0.02879663353487194,
4_5_3,Farafenni,04_01_2007,0.0043454983692116835,
4_5_4,Farafenni,05_01_2007,0.8549598594338206,
4_5_5,Farafenni,06_01_2007,30.070578962885904,
4_5_6,Farafenni,07_01_2007,127.24407852600645,
4_5_7,Farafenni,08_01_2007,192.2381285156693,
4_5_8,Farafenni,09_01_2007,178.43442917329315,
4_5_9,Farafenni,10_01_2007,14.336213295535973,
4_5_10,Farafenni,11_01_2007,1.7061731762407726,
4_5_11,Farafenni,12_01_2007,0.4984263872214017,
4_6_0,Farafenni,01_01_2008,0.1074006965186618,
4_6_1,Farafenni,02_01_2008,0.02089293301783766,
4_6_2,Farafenni,03_01_2008,0.0,
4_6_3,Farafenni,04_01_2008,0.0,
4_6_4,Farafenni,05_01_2008,3.125775320504222,
4_6_5,Farafenni,06_01_2008,78.37503155106202,
4_6_6,Farafenni,07_01_2008,218.73827067508904,
4_6_7,Farafenni,08_01_2008,267.83278242428605,
4_6_8,Farafenni,09_01_2008,175.08172604942177,
4_6_9,Farafenni,10_01_2008,39.65016046055062,
4_6_10,Farafenni,11_01_2008,0.38211317781764575,
4_6_11,Farafenni,12_01_2008,0.0045395794285831535,
4_7_0,Farafenni,01_01_2009,0.15812845729865138,
4_7_1,Farafenni,02_01_2009,3.2978140977204115E-5,
